Date,Open,High,Low,Close,Volume,headline_sentiment,summary_sentiment
2024-03-01,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000.0,0.0914321258806553,0.1230175706646295
2024-03-04,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100.0,0.1474438832772166,0.13437764055729426
2024-03-05,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400.0,0.12467475811225812,0.09008611475832942
2024-03-06,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700.0,0.13623152428237176,0.11796467939909773
2024-03-07,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100.0,0.15671038683538682,0.14065996267394867
2024-03-08,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600.0,0.04286182722749887,0.179860649411691
2024-03-11,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500.0,0.2518550349432702,0.122030421749892
2024-03-12,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400.0,0.09567736185383244,0.161673245055598
2024-03-13,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700.0,0.06350481415136587,0.13314670801739767
2024-03-14,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500.0,0.1191116078820997,0.1177330683888061
2024-03-15,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700.0,0.0904107317413769,0.08340318507657217
2024-03-18,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200.0,0.06858540764790765,0.10394189890934684
2024-03-19,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200.0,0.13728041282389108,0.13615557751427315
2024-03-20,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100.0,0.1397760652502032,0.11010553058736555
2024-03-21,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300.0,0.03137386523462472,0.10241223836421157
2024-03-22,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600.0,0.11450694996613364,0.052416558309415454
2024-03-25,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300.0,0.0685732057974705,0.11776233857868217
2024-03-26,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400.0,0.17189069658331954,0.15822750423555715
2024-03-27,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300.0,0.0909287518037518,0.13031991742825075
2024-03-28,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700.0,0.14842536921240623,0.1566970376815148
